Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0.0,0.0,0.0,0.0,0.0,0.0,21705.0,0.0,0.0,11120920.0,440.0,0.0,0.0,0.0,10855.0,10851.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0859341431975313,18.636817057370664
0.0,0.0,0.0,0.0,0.0,0.0,21423.0,0.0,0.0,10967552.0,360.0,0.0,0.0,0.0,10719.0,10702.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,20.0,0.0859341431975313,18.636224537803194
0.0,0.0,0.0,0.0,0.0,0.0,21242.0,0.0,0.0,10791384.0,424.0,0.0,0.0,0.0,10624.0,10618.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,18.0,0.0859341431975313,18.636224537803194
0.0,0.0,0.0,0.0,0.0,0.0,21871.0,0.0,0.0,11270960.0,416.0,0.0,0.0,0.0,10923.0,10947.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,21.0,0.0859341431975313,18.641320377777397
0.0,0.0,0.0,0.0,0.0,0.0,21932.0,0.0,0.0,11210720.0,416.0,0.0,0.0,0.0,10940.0,10972.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0859341431975313,18.644437253132924
0.0,0.0,0.0,0.0,0.0,0.0,21812.0,0.0,0.0,11188384.0,440.0,0.0,0.0,0.0,10923.0,10911.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,17.0,0.0859341431975313,18.647119915135868
0.0,0.0,0.0,0.0,0.0,0.0,20969.0,0.0,0.0,10737672.0,360.0,0.0,0.0,0.0,10483.0,10483.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,20.0,0.0859341431975313,18.647119915135868
0.0,0.0,0.0,0.0,0.0,0.0,22138.0,0.0,0.0,11322864.0,480.0,0.0,0.0,0.0,11051.0,11074.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,19.0,0.0859341431975313,18.63615489069131
0.0,0.0,0.0,0.0,0.0,0.0,21943.0,0.0,0.0,11239224.0,424.0,0.0,0.0,0.0,10993.0,10956.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,20.0,0.0859341431975313,18.63748426548356
0.0,0.0,0.0,0.0,0.0,0.0,21177.0,0.0,0.0,10842648.0,400.0,0.0,0.0,0.0,10580.0,10589.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,17.0,0.0859341431975313,18.63657471331433
0.0,0.0,0.0,0.0,0.0,0.0,21825.0,0.0,0.0,11174056.0,384.0,0.0,0.0,0.0,10917.0,10917.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,18.0,0.0859341431975313,18.63638174184648
0.0,0.0,0.0,0.0,0.0,0.0,22295.0,0.0,0.0,11415208.0,464.0,0.0,0.0,0.0,11145.0,11128.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,21.0,0.0859341431975313,18.63638174184648
0.0,0.0,0.0,0.0,0.0,0.0,21954.0,0.0,0.0,11261160.0,416.0,0.0,0.0,0.0,11006.0,10983.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,20.0,0.0859341431975313,18.63809455028009
0.0,0.0,0.0,0.0,0.0,0.0,20896.0,0.0,0.0,10680968.0,400.0,0.0,0.0,0.0,10440.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,20.0,0.0859341431975313,18.636898698372512
0.0,0.0,0.0,0.0,0.0,0.0,21912.0,0.0,0.0,11225528.0,368.0,0.0,0.0,0.0,10953.0,10964.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,17.0,0.0859341431975313,18.637484389092528
0.0,0.0,0.0,0.0,0.0,0.0,22042.0,0.0,0.0,11288616.0,416.0,0.0,0.0,0.0,11002.0,11042.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0859341431975313,18.63572261446201
