Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,class
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory,
0,0,30,489,12,2,46,273,0,28656,1405976,0,0,0,0,21,0,207,0,0,447,153,30.0,30.0,31.0,0.0859341431975313,23.95160738104358,signature_f
0,0,23,484,12,3,42,250,0,45360,1352704,0,0,0,0,30,0,197,0,0,459,136,30.0,30.0,30.0,0.0859341431975313,23.96151123512724,signature_f
0,0,30,472,11,3,44,258,0,31680,1428128,0,0,0,0,23,0,190,0,0,465,140,30.0,30.0,29.0,0.0859341431975313,23.95497980051657,signature_f
0,0,0,421,10,3,40,158,0,9352,981152,0,0,0,0,6,0,98,0,0,447,85,30.0,30.0,32.0,0.0859341431975313,23.954371319346983,signature_f
0,0,0,438,10,3,41,161,0,18712,932256,0,0,0,0,9,0,97,0,0,459,86,30.0,30.0,30.0,0.0859341431975313,23.95077392873674,signature_f
0,0,0,441,10,2,41,170,0,23072,1011592,0,0,0,0,16,0,101,0,0,450,97,24.0,29.0,5.0,0.0859341431975313,23.947476674534844,signature_f
0,0,0,444,9,5,42,172,0,11408,1011384,0,0,0,0,8,0,102,0,0,472,90,14.0,27.0,30.0,0.0859341431975313,23.954430597403118,signature_f
0,0,0,445,10,2,40,171,0,11064,1003160,0,0,0,0,7,0,103,0,0,465,95,9.0,25.0,5.0,0.0859341431975313,23.94835785176553,signature_f
0,0,0,440,10,2,48,159,0,10664,990424,0,0,0,0,7,0,106,0,0,461,85,7.0,23.0,5.0,0.0859341431975313,23.94922957449392,signature_f
0,0,0,429,14,6,39,166,0,12248,998408,0,0,0,0,9,0,95,0,0,459,91,6.0,20.0,8.0,0.0859341431975313,23.949015938926745,signature_f
0,0,0,449,10,3,43,252,0,22296,1051992,0,0,0,0,13,0,187,0,0,464,94,7.0,18.0,7.0,0.0859341431975313,23.949064719531076,signature_f
0,0,0,435,14,3,43,162,0,11504,1000920,0,0,0,0,4,0,106,0,0,459,90,6.0,15.0,5.0,0.0859341431975313,23.951394987870238,signature_f
0,0,0,453,10,2,44,181,0,19832,1011568,0,0,0,0,14,0,115,0,0,465,96,6.0,13.0,6.0,0.0859341431975313,23.94814830795797,signature_f
0,0,0,436,10,3,46,266,0,21952,1019296,0,0,0,0,15,0,218,0,0,444,84,6.0,11.0,6.0,0.0859341431975313,23.94885179401031,signature_f
0,0,0,452,10,5,50,245,0,28128,1054784,0,0,0,0,16,0,192,0,0,469,86,7.0,8.0,9.0,0.0859341431975313,23.949431579477384,signature_f
0,0,0,457,11,2,46,266,0,22488,1059976,0,0,0,0,16,0,206,0,0,464,96,7.0,7.0,6.0,0.0859341431975313,23.948821786008047,signature_f
0,0,0,463,15,4,66,190,0,21904,1077992,0,0,0,0,15,0,133,0,0,474,117,7.0,7.0,6.0,0.0859341431975313,23.948781343962956,signature_f
0,0,0,454,11,2,74,208,0,20696,1046440,0,0,0,0,14,0,176,0,0,458,101,6.0,6.0,6.0,0.0859341431975313,23.95061921913229,signature_f
0,0,0,430,11,1,57,219,0,9232,1023832,0,0,0,0,6,0,168,0,0,447,99,7.0,6.0,5.0,0.0859341431975313,23.947789097989904,signature_f
0,0,0,445,15,0,57,167,0,9752,1019488,0,0,0,0,6,0,116,0,0,467,96,7.0,6.0,5.0,0.0859341431975313,23.94793896820628,signature_f
0,0,0,458,9,3,62,174,0,22264,1034720,0,0,0,0,15,0,120,0,0,468,105,6.0,6.0,7.0,0.0859341431975313,23.94949222700817,signature_f
0,0,1,445,11,4,56,224,0,33544,1033256,0,0,0,0,19,0,186,0,0,446,90,9.0,7.0,31.0,0.0859341431975313,23.949192859793776,signature_f
0,0,0,470,52,5,66,276,0,20032,1236064,0,0,0,0,13,0,217,0,0,476,165,10.0,7.0,5.0,0.0859341431975313,23.94408039519544,signature_f
0,0,8,453,17,6,61,196,0,13872,1169648,0,0,0,0,10,0,118,0,0,468,145,7.0,7.0,6.0,0.0859341431975313,23.943916922519133,signature_f
0,0,0,453,10,5,56,194,0,26808,1033160,0,0,0,0,15,0,112,0,0,460,131,6.0,7.0,6.0,0.0859341431975313,23.945132859936766,signature_f
0,0,0,459,11,3,92,183,0,23608,1055240,0,0,0,0,16,0,151,0,0,466,116,6.0,7.0,8.0,0.0859341431975313,23.94349093284578,signature_f
0,0,0,433,10,2,58,174,0,22216,971224,0,0,0,0,15,0,134,0,0,439,89,6.0,7.0,6.0,0.0859341431975313,23.944389549055025,signature_f
0,0,0,462,10,3,54,299,0,21584,1096720,0,0,0,0,16,0,256,0,0,466,90,7.0,7.0,7.0,0.0859341431975313,23.94386039576892,signature_f
0,0,0,432,10,3,43,168,0,5144,986328,0,0,0,0,3,0,118,0,0,464,73,7.0,7.0,6.0,0.0859341431975313,23.943207700583432,signature_f
0,0,0,457,10,3,43,306,0,21128,1093256,0,0,0,0,15,0,246,0,0,472,88,7.0,7.0,6.0,0.0859341431975313,23.94360330812797,signature_f
0,0,0,464,16,2,48,251,0,22416,1084616,0,0,0,0,16,0,183,0,0,467,114,7.0,7.0,6.0,0.0859341431975313,23.943229267531947,signature_f
0,0,1,436,14,5,48,188,0,37936,1001136,0,0,0,0,18,0,131,0,0,444,98,7.0,7.0,8.0,0.0859341431975313,23.94350569542565,signature_f
0,0,0,449,12,2,44,307,0,13792,1083856,0,0,0,0,9,0,247,0,0,470,90,7.0,7.0,7.0,0.0859341431975313,23.944121061438427,signature_f
0,0,0,437,13,1,52,233,0,4016,1038416,0,0,0,0,3,0,156,0,0,456,122,7.0,7.0,6.0,0.0859341431975313,23.94632342680248,signature_f
0,0,0,461,17,5,42,247,0,20984,1095352,0,0,0,0,11,0,158,0,0,466,138,7.0,7.0,6.0,0.0859341431975313,23.94436929320107,signature_f
0,0,0,440,13,2,45,259,0,15984,1044600,0,0,0,0,11,0,191,0,0,452,107,7.0,7.0,6.0,0.0859341431975313,23.943880413310232,signature_f
0,0,0,440,14,5,44,149,0,3848,1012272,0,0,0,0,2,0,103,0,0,466,81,10.0,7.0,32.0,0.0859341431975313,23.94550571185468,signature_f
0,0,0,460,15,4,40,238,0,21920,1072200,0,0,0,0,15,0,184,0,0,465,94,10.0,8.0,6.0,0.0859341431975313,23.9448038291862,signature_f
0,0,0,444,18,7,40,235,0,21648,1049872,0,0,0,0,15,0,175,0,0,486,93,7.0,8.0,7.0,0.0859341431975313,23.944084318315543,signature_f
0,0,0,461,15,3,45,266,0,20320,1101320,0,0,0,0,15,0,206,0,0,447,99,7.0,8.0,7.0,0.0859341431975313,23.943621216350863,signature_f
0,0,0,456,20,4,41,241,0,10736,1094512,0,0,0,0,7,0,185,0,0,469,100,7.0,8.0,6.0,0.0859341431975313,23.944751295722384,signature_f
0,0,0,458,16,3,45,252,0,18688,1079128,0,0,0,0,9,0,203,0,0,469,93,7.0,8.0,6.0,0.0859341431975313,23.94419446796911,signature_f
0,0,1,468,20,3,45,153,0,24464,1069656,0,0,0,0,15,0,102,0,0,470,98,7.0,7.0,8.0,0.0859341431975313,23.943210330303646,signature_f
0,0,0,440,19,5,40,142,0,17480,1002112,0,0,0,0,12,0,94,0,0,449,96,6.0,7.0,5.0,0.0859341431975313,23.944597590023516,signature_f
0,0,0,464,19,6,43,241,0,23688,1101616,0,0,0,0,13,0,187,0,0,474,99,6.0,7.0,6.0,0.0859341431975313,23.9440049787149,signature_f
0,0,0,444,17,3,48,148,0,3616,1017776,0,0,0,0,2,0,102,0,0,469,85,6.0,7.0,5.0,0.0859341431975313,23.944443764814917,signature_f
0,0,1,481,21,5,49,233,0,37392,1139016,0,0,0,0,21,0,184,0,0,468,119,6.0,7.0,7.0,0.0859341431975313,23.943524536168173,signature_f
0,0,0,480,24,3,45,168,0,25736,1090544,0,0,0,0,18,0,115,0,0,470,118,7.0,7.0,7.0,0.0859341431975313,23.94430376687943,signature_f
0,0,32,486,24,4,38,163,0,80352,1403704,0,0,0,0,41,0,90,0,0,453,163,6.0,7.0,6.0,0.0859341431975313,23.944537562635062,signature_f
0,0,0,463,23,4,43,159,0,21920,1061984,0,0,0,0,11,0,109,0,0,477,95,6.0,6.0,5.0,0.0859341431975313,23.94395357561765,signature_f
0,0,0,483,29,3,49,240,0,25688,1149000,0,0,0,0,18,0,185,0,0,471,132,6.0,6.0,5.0,0.0859341431975313,23.94428344197557,signature_f
0,0,0,474,40,9,42,170,0,28168,1151808,0,0,0,0,17,0,116,0,0,471,126,12.0,7.0,29.0,0.0859341431975313,24.428494704599487,signature_f
0,0,0,485,34,10,44,227,0,19392,1183416,0,0,0,0,13,0,172,0,0,497,123,24.0,10.0,31.0,0.0859341431975313,24.8904911695796,signature_f
0,0,31,524,35,9,44,250,0,68640,1604344,0,0,0,0,40,0,199,0,0,445,190,31.0,12.0,33.0,0.0859341431975313,25.34771711250737,signature_f
0,0,33,524,31,8,44,305,0,86576,1584000,0,0,0,0,50,0,235,0,0,485,201,31.0,15.0,32.0,0.0859341431975313,25.370699778383983,signature_f
0,0,53,577,32,5,45,279,0,104080,1877888,0,0,0,0,61,0,221,0,0,486,233,31.0,17.0,30.0,0.0859341431975313,25.373109395386145,signature_f
0,0,33,539,33,5,47,175,0,58512,1573392,0,0,0,0,42,0,114,0,0,457,208,31.0,20.0,30.0,0.0859341431975313,25.3625661033279,signature_f
0,0,0,482,35,3,45,244,0,27688,1160024,0,0,0,0,18,0,179,0,0,472,148,31.0,22.0,31.0,0.0859341431975313,25.98182538955926,signature_f
0,0,0,485,27,7,42,203,0,36024,1150840,0,0,0,0,19,0,129,0,0,485,132,31.0,24.0,32.0,0.0859341431975313,23.97284700340011,signature_f
0,0,237,680,35,12,48,357,0,185488,4189304,0,0,0,0,117,0,194,0,0,471,587,31.0,27.0,31.0,0.0859341431975313,23.973523958115404,signature_f
0,0,64,564,34,10,51,269,0,118480,1985672,0,0,0,0,60,0,197,0,0,470,258,31.0,29.0,30.0,0.0859341431975313,23.97006918580715,signature_f
0,0,1,467,26,5,51,282,0,20336,1155528,0,0,0,0,14,0,235,0,0,478,112,31.0,31.0,30.0,0.0859341431975313,23.965796659221915,signature_f
0,0,26,510,26,7,44,277,0,69080,1499256,0,0,0,0,37,0,225,0,0,464,181,31.0,31.0,30.0,0.0859341431975313,23.97045602240801,signature_f
0,0,100,614,36,8,47,206,0,111088,2431552,0,0,0,0,65,0,120,0,0,476,335,31.0,31.0,30.0,0.0859341431975313,23.97270651182929,signature_f
0,0,163,727,47,13,44,190,0,232272,3282072,0,0,0,0,116,0,107,0,0,482,490,31.0,31.0,33.0,0.0859341431975313,23.969361659454133,signature_f
0,0,356,947,55,13,45,220,0,302680,5822440,0,0,0,0,167,0,109,0,0,474,879,30.0,31.0,29.0,0.0859341431975313,23.975255540906808,signature_f
0,0,167,722,38,9,43,196,0,205200,3299000,0,0,0,0,100,0,130,0,0,478,468,30.0,31.0,30.0,0.0859341431975313,23.975707337568792,signature_f
0,0,82,571,40,10,41,289,0,86872,2242016,0,0,0,0,60,0,228,0,0,464,281,30.0,31.0,30.0,0.0859341431975313,23.96795157298428,signature_f
0,0,217,802,45,10,45,262,0,179160,4034256,0,0,0,0,124,0,202,0,0,486,563,31.0,31.0,29.0,0.0859341431975313,23.96807915777413,signature_f
0,0,320,938,46,17,44,296,0,299384,5450560,0,0,0,0,168,0,228,0,0,483,792,31.0,31.0,32.0,0.0859341431975313,23.96826149674589,signature_f
0,0,124,657,34,9,47,297,0,158176,2807424,0,0,0,0,91,0,241,0,0,449,370,31.0,31.0,33.0,0.0859341431975313,23.96779322412097,signature_f
0,0,338,1006,38,7,45,239,0,3071688,2819000,0,0,0,0,516,0,188,0,0,493,493,29.0,30.0,7.0,0.0859341431975313,23.965025585905607,signature_f
0,0,922,1938,33,9,44,293,0,8908888,5169272,0,0,0,0,1420,0,217,0,0,479,1123,20.0,29.0,6.0,0.0859341431975313,23.97519287329845,signature_f
0,0,102,652,32,8,41,260,0,735528,1896400,0,0,0,0,162,0,206,0,0,449,280,20.0,28.0,30.0,0.0859341431975313,24.449800981836358,signature_f
0,0,5,507,25,9,47,222,0,78568,1216984,0,0,0,0,36,0,179,0,0,475,130,28.0,28.0,29.0,0.0859341431975313,24.90340279230144,signature_f
0,0,304,906,48,16,42,184,0,349200,5043720,0,0,0,0,176,0,105,0,0,470,749,31.0,28.0,30.0,0.0859341431975313,25.26732628489609,signature_f
0,0,134,656,28,8,50,300,0,119528,2979560,0,0,0,0,74,0,217,0,0,472,401,31.0,28.0,32.0,0.0859341431975313,25.406626692127315,signature_f
0,0,75,596,45,8,52,321,0,112424,2213128,0,0,0,0,60,0,265,0,0,488,291,31.0,28.0,31.0,0.0859341431975313,25.396438257195765,signature_f
0,0,60,587,33,7,50,285,0,83584,2019928,0,0,0,0,55,0,241,0,0,491,246,31.0,28.0,30.0,0.0859341431975313,24.009186381112425,signature_f
0,0,131,667,37,7,44,219,0,121344,2869888,0,0,0,0,76,0,147,0,0,456,427,31.0,28.0,31.0,0.0859341431975313,24.010820654348663,signature_f
0,0,60,575,36,10,47,172,0,86368,1937688,0,0,0,0,52,0,110,0,0,483,258,30.0,28.0,30.0,0.0859341431975313,23.99928057262151,signature_f
0,0,51,573,41,11,45,276,0,81848,1945200,0,0,0,0,53,0,204,0,0,505,246,30.0,28.0,32.0,0.0859341431975313,24.001186687154224,signature_f
0,0,62,574,32,6,41,256,0,83336,1950720,0,0,0,0,49,0,210,0,0,456,237,31.0,30.0,31.0,0.0859341431975313,23.997512174290712,signature_f
0,0,90,621,40,10,44,239,0,92832,2404696,0,0,0,0,66,0,201,0,0,479,241,31.0,31.0,29.0,0.0859341431975313,24.00326425777668,signature_f
0,0,587,1490,65,7,47,274,0,618032,8787400,0,0,0,0,481,0,186,0,0,485,1378,31.0,31.0,31.0,0.0859341431975313,24.00278705961834,signature_f
0,0,501,1303,61,6,45,202,0,393208,7835864,0,0,0,0,317,0,152,0,0,475,1170,31.0,31.0,30.0,0.0859341431975313,24.00578228924428,signature_f
0,0,54,575,35,6,54,316,0,90768,1906656,0,0,0,0,49,0,257,0,0,481,250,31.0,31.0,32.0,0.0859341431975313,23.99794230439887,signature_f
0,0,68,562,44,7,54,262,0,85728,2122648,0,0,0,0,48,0,218,0,0,475,261,31.0,31.0,30.0,0.0859341431975313,23.999709400988223,signature_f
0,0,258,922,52,7,50,279,0,254152,4647896,0,0,0,0,192,0,208,0,0,480,682,31.0,31.0,30.0,0.0859341431975313,24.008122092386376,signature_f
0,0,141,660,41,6,49,170,0,95952,2999176,0,0,0,0,58,0,113,0,0,478,423,30.0,31.0,30.0,0.0859341431975313,24.00257748460272,signature_f
0,0,414,1256,59,6,48,174,0,489744,6636792,0,0,0,0,378,0,111,0,0,475,989,30.0,31.0,30.0,0.0859341431975313,24.003361610177933,signature_f
0,0,104,632,43,9,46,212,0,122512,2409352,0,0,0,0,74,0,138,0,0,484,333,30.0,31.0,30.0,0.0859341431975313,24.00645357671956,signature_f
0,0,55,620,186,8,57,278,0,70376,2585552,0,0,0,0,42,0,214,0,0,482,452,31.0,31.0,33.0,0.0859341431975313,24.003009769119917,signature_f
0,0,210,865,134,12,64,318,0,216768,4256480,0,0,0,0,146,0,233,0,0,503,733,28.0,30.0,8.0,0.0859341431975313,25.609629195644622,signature_f
0,0,126,663,46,10,50,276,0,158680,2885848,0,0,0,0,81,0,191,0,0,477,425,19.0,28.0,6.0,0.0859341431975313,24.00691053692303,signature_f
0,0,165,773,59,11,55,323,0,201488,3499184,0,0,0,0,119,0,243,0,0,492,532,11.0,26.0,8.0,0.0859341431975313,24.007057994568708,signature_f
0,0,64,603,48,13,52,229,0,83008,2121384,0,0,0,0,52,0,178,0,0,501,279,8.0,24.0,6.0,0.0859341431975313,24.006365613304062,signature_f
0,0,131,759,63,19,51,189,0,249408,3015840,0,0,0,0,128,0,116,0,0,495,474,7.0,21.0,8.0,0.0859341431975313,24.0058518981459,signature_f
0,0,344,949,59,16,50,235,0,356616,5649440,0,0,0,0,215,0,111,0,0,459,869,6.0,19.0,6.0,0.0859341431975313,24.00993063970236,signature_f
0,0,315,961,71,21,48,253,0,398032,5389544,0,0,0,0,211,0,112,0,0,493,853,6.0,17.0,5.0,0.0859341431975313,24.006354582660144,signature_f
0,0,360,982,56,18,47,235,0,372456,5892576,0,0,0,0,199,0,112,0,0,496,892,6.0,14.0,7.0,0.0859341431975313,24.00627701139672,signature_f
0,0,411,979,62,15,51,329,0,338128,6558616,0,0,0,0,202,0,187,0,0,496,963,6.0,12.0,6.0,0.0859341431975313,24.005928743800258,signature_f
0,0,256,789,63,16,53,283,0,200416,4632856,0,0,0,0,117,0,131,0,0,489,723,7.0,10.0,7.0,0.0859341431975313,24.00717313895136,signature_f
0,0,98,682,61,14,50,280,0,138928,2644776,0,0,0,0,78,0,191,0,0,490,426,7.0,8.0,8.0,0.0859341431975313,24.007974819906902,signature_f
0,0,98,736,69,18,51,209,0,171896,2710808,0,0,0,0,91,0,127,0,0,501,464,7.0,7.0,5.0,0.0859341431975313,24.007061234016504,signature_f
0,0,206,858,77,11,49,213,0,266832,4038160,0,0,0,0,128,0,138,0,0,501,646,7.0,7.0,6.0,0.0859341431975313,24.007218829613173,signature_f
0,0,122,726,64,12,59,263,0,121984,3022736,0,0,0,0,78,0,195,0,0,506,468,7.0,7.0,5.0,0.0859341431975313,24.00872055433976,signature_f
0,0,72,648,65,11,56,257,0,92864,2339176,0,0,0,0,55,0,206,0,0,485,366,7.0,7.0,7.0,0.0859341431975313,24.008343171447077,signature_f
0,0,73,660,57,10,54,210,0,101720,2327840,0,0,0,0,63,0,154,0,0,495,366,7.0,7.0,9.0,0.0859341431975313,25.614861246362068,signature_f
0,0,77,721,65,8,57,233,0,104176,2543776,0,0,0,0,62,0,171,0,0,513,407,11.0,8.0,10.0,0.0859341431975313,24.00661987882153,signature_f
0,0,86,700,73,18,53,277,0,169088,2575208,0,0,0,0,87,0,202,0,0,497,441,11.0,8.0,10.0,0.0859341431975313,24.006096887947123,signature_f
0,0,146,794,75,14,53,293,0,182224,3392456,0,0,0,0,107,0,221,0,0,506,524,7.0,8.0,6.0,0.0859341431975313,24.007187362041936,signature_f
0,0,131,748,66,12,49,263,0,149168,3133752,0,0,0,0,90,0,180,0,0,513,488,7.0,8.0,5.0,0.0859341431975313,24.007187362041936,signature_f
0,0,116,720,76,17,48,207,0,122816,2969216,0,0,0,0,72,0,120,0,0,531,463,7.0,8.0,7.0,0.0859341431975313,24.007258882023116,signature_f
0,0,128,773,77,18,50,270,0,205792,3137920,0,0,0,0,117,0,174,0,0,526,500,7.0,8.0,9.0,0.0859341431975313,24.00675805976644,signature_f
0,0,58,691,84,19,52,328,0,184048,2259384,0,0,0,0,104,0,254,0,0,504,370,7.0,8.0,6.0,0.0859341431975313,24.00778288085082,signature_f
0,0,78,677,63,12,55,307,0,146784,2416056,0,0,0,0,83,0,224,0,0,510,376,7.0,8.0,6.0,0.0859341431975313,24.005262160035286,signature_f
0,0,52,671,77,16,55,216,0,99128,2200568,0,0,0,0,52,0,129,0,0,524,384,7.0,8.0,5.0,0.0859341431975313,24.00618492732648,signature_f
0,0,160,792,65,21,49,269,0,200056,3534960,0,0,0,0,119,0,182,0,0,505,551,7.0,8.0,7.0,0.0859341431975313,24.006656345274425,signature_f
0,0,75,651,57,13,57,223,0,160128,2274248,0,0,0,0,83,0,156,0,0,494,346,7.0,7.0,8.0,0.0859341431975313,24.00683529251603,signature_f
0,0,37,592,51,9,53,335,0,76680,1846304,0,0,0,0,52,0,276,0,0,500,250,7.0,7.0,8.0,0.0859341431975313,24.006180575333904,signature_f
0,0,95,674,55,12,55,245,0,149568,2548680,0,0,0,0,88,0,187,0,0,502,361,7.0,7.0,6.0,0.0859341431975313,24.00712626204132,signature_f
0,0,67,640,53,13,58,339,0,79672,2308040,0,0,0,0,53,0,272,0,0,514,332,7.0,7.0,7.0,0.0859341431975313,24.005039216791896,signature_f
0,0,315,940,63,12,49,262,0,286960,5425648,0,0,0,0,200,0,147,0,0,488,803,7.0,7.0,6.0,0.0859341431975313,25.612918031213244,signature_f
0,0,14,535,47,12,53,304,0,93200,1466592,0,0,0,0,37,0,247,0,0,510,180,11.0,8.0,7.0,0.0859341431975313,24.005542476158244,signature_f
0,0,1,528,57,13,52,268,0,35904,1371912,0,0,0,0,21,0,218,0,0,507,175,11.0,8.0,11.0,0.0859341431975313,24.00623066968488,signature_f
0,0,99,662,59,18,54,325,0,143584,2689696,0,0,0,0,71,0,239,0,0,516,393,8.0,8.0,10.0,0.0859341431975313,24.00714864467634,signature_f
0,0,111,686,61,10,51,203,0,117888,2778776,0,0,0,0,67,0,131,0,0,508,418,7.0,8.0,7.0,0.0859341431975313,24.00665944128832,signature_f
0,0,57,608,54,11,45,199,0,108456,2020592,0,0,0,0,53,0,119,0,0,490,313,6.0,8.0,5.0,0.0859341431975313,24.00669848909845,signature_f
0,0,383,911,56,12,74,254,0,151464,6299880,0,0,0,0,98,0,152,0,0,504,939,6.0,8.0,6.0,0.0859341431975313,24.00648956167521,signature_f
0,0,51,655,58,9,102,205,0,103760,2089520,0,0,0,0,51,0,178,0,0,518,336,7.0,8.0,9.0,0.0859341431975313,24.00926963118221,signature_f
0,0,59,629,59,5,106,196,0,39632,2157616,0,0,0,0,26,0,185,0,0,504,339,7.0,8.0,6.0,0.0859341431975313,24.008330936150745,signature_f
0,0,18,561,52,6,76,202,0,26008,1586016,0,0,0,0,18,0,153,0,0,514,233,6.0,8.0,8.0,0.0859341431975313,24.005797533625724,signature_f
0,0,6,554,59,7,49,201,0,41808,1405920,0,0,0,0,26,0,126,0,0,500,226,6.0,7.0,6.0,0.0859341431975313,24.0073649211256,signature_f
0,0,83,668,66,16,47,216,0,174776,2421040,0,0,0,0,72,0,120,0,0,510,395,7.0,7.0,6.0,0.0859341431975313,24.0079212723942,signature_f
0,0,68,659,62,11,48,204,0,122272,2230488,0,0,0,0,66,0,125,0,0,508,355,6.0,7.0,5.0,0.0859341431975313,24.00829794638713,signature_f
0,0,137,751,66,17,48,213,0,205184,3132720,0,0,0,0,102,0,126,0,0,519,488,6.0,7.0,9.0,0.0859341431975313,24.005267069423734,signature_f
0,0,714,1359,58,16,47,209,0,217224,10710776,0,0,0,0,155,0,126,0,0,490,1634,6.0,6.0,6.0,0.0859341431975313,24.005060207467384,signature_f
0,0,133,765,65,17,60,215,0,183984,3071712,0,0,0,0,96,0,137,0,0,505,478,7.0,7.0,13.0,0.0859341431975313,24.35154372851836,signature_f
0,0,117,645,67,13,53,202,0,136904,2902288,0,0,0,0,63,0,132,0,0,523,431,19.0,9.0,30.0,0.0859341431975313,24.69735069146343,signature_f
0,0,140,719,57,13,52,221,0,127080,3229008,0,0,0,0,97,0,134,0,0,508,476,31.0,11.0,30.0,0.0859341431975313,24.89282939075057,signature_f
0,0,109,682,64,9,54,222,0,144344,2718816,0,0,0,0,59,0,153,0,0,496,408,31.0,14.0,32.0,0.0859341431975313,25.7901382479454,signature_f
0,0,3,558,55,9,52,217,0,48008,1404960,0,0,0,0,32,0,142,0,0,516,216,31.0,16.0,30.0,0.0859341431975313,25.439704739486004,signature_f
0,0,4,557,58,9,46,195,0,70384,1409152,0,0,0,0,34,0,120,0,0,505,202,31.0,18.0,31.0,0.0859341431975313,24.0410375334208,signature_f
0,0,97,668,44,11,44,281,0,82168,2624504,0,0,0,0,51,0,204,0,0,511,385,31.0,21.0,30.0,0.0859341431975313,24.04772124334169,signature_f
0,0,196,779,60,14,50,295,0,86760,3986088,0,0,0,0,64,0,222,0,0,510,604,31.0,23.0,31.0,0.0859341431975313,24.043470517817354,signature_f
0,0,117,687,54,13,46,219,0,139608,2847048,0,0,0,0,61,0,147,0,0,491,424,30.0,26.0,30.0,0.0859341431975313,24.03817117876312,signature_f
0,0,117,684,56,8,53,247,0,70784,2877336,0,0,0,0,48,0,186,0,0,507,430,31.0,28.0,32.0,0.0859341431975313,24.041194177149983,signature_f
0,0,14,567,54,10,50,280,0,30344,1605976,0,0,0,0,22,0,208,0,0,515,236,31.0,30.0,30.0,0.0859341431975313,24.043643633322876,signature_f
0,0,114,658,62,11,54,212,0,96704,2873992,0,0,0,0,51,0,125,0,0,510,454,30.0,31.0,30.0,0.0859341431975313,24.04511644727904,signature_f
0,0,91,689,55,11,50,201,0,68800,2579096,0,0,0,0,45,0,126,0,0,512,408,30.0,31.0,30.0,0.0859341431975313,24.04742013888205,signature_f
0,0,105,690,65,14,49,200,0,128752,2728624,0,0,0,0,65,0,119,0,0,491,432,30.0,30.0,29.0,0.0859341431975313,24.034809220177607,signature_f
0,0,35,614,64,10,47,201,0,48032,1877712,0,0,0,0,31,0,124,0,0,509,299,30.0,30.0,32.0,0.0859341431975313,24.042721641712745,signature_f
0,0,94,616,72,17,48,201,0,40432,2655304,0,0,0,0,29,0,123,0,0,516,377,30.0,30.0,30.0,0.0859341431975313,24.04253556781786,signature_f
0,0,73,668,69,16,42,206,0,117768,2386016,0,0,0,0,63,0,123,0,0,519,371,30.0,30.0,29.0,0.0859341431975313,24.03725462380141,signature_f
0,0,61,613,78,14,48,197,0,139448,2116288,0,0,0,0,57,0,125,0,0,516,332,30.0,30.0,29.0,0.0859341431975313,24.040671737590053,signature_f
0,0,180,809,68,15,42,202,0,674096,3166184,0,0,0,0,160,0,119,0,0,498,518,30.0,30.0,31.0,0.0859341431975313,24.036131947840097,signature_f
0,0,114,708,69,19,44,198,0,264960,2764288,0,0,0,0,91,0,122,0,0,507,439,30.0,30.0,30.0,0.0859341431975313,24.042035708059156,signature_f
0,0,93,700,67,20,44,194,0,250000,2536936,0,0,0,0,85,0,122,0,0,520,386,30.0,30.0,31.0,0.0859341431975313,25.642548562899403,signature_f
0,0,71,645,68,13,44,192,0,119576,2256552,0,0,0,0,58,0,116,0,0,496,371,22.0,29.0,6.0,0.0859341431975313,24.04254862882479,signature_f
0,0,159,720,55,8,53,187,0,71880,3392008,0,0,0,0,48,0,127,0,0,506,502,10.0,26.0,6.0,0.0859341431975313,24.042400561810723,signature_f
0,0,43,565,61,11,45,180,0,58048,1842552,0,0,0,0,34,0,116,0,0,481,275,6.0,24.0,6.0,0.0859341431975313,24.0422400387554,signature_f
0,0,67,619,56,10,46,198,0,74224,2191688,0,0,0,0,47,0,121,0,0,505,324,6.0,22.0,6.0,0.0859341431975313,24.043016183404845,signature_f
0,0,89,695,66,14,48,220,0,136064,2557784,0,0,0,0,72,0,140,0,0,519,400,7.0,19.0,9.0,0.0859341431975313,24.0434161681191,signature_f
0,0,176,741,58,11,46,198,0,119792,3608840,0,0,0,0,72,0,118,0,0,503,539,7.0,17.0,10.0,0.0859341431975313,24.04298118294388,signature_f
0,0,58,624,65,11,44,198,0,61096,2133368,0,0,0,0,42,0,122,0,0,512,325,7.0,15.0,6.0,0.0859341431975313,24.04296861261828,signature_f
0,0,30,554,58,8,44,191,0,31600,1692248,0,0,0,0,19,0,116,0,0,495,256,6.0,12.0,6.0,0.0859341431975313,24.042391005611385,signature_f
0,0,179,777,76,15,43,200,0,165952,3718544,0,0,0,0,70,0,121,0,0,509,589,6.0,10.0,6.0,0.0859341431975313,24.044868214496336,signature_f
