Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0,0,0,0,0,0,0,176249,0,140999312,472,0,0,0,176249,0,0,0,0,0,0,0,37.0,31.0,22.0,0.0859341431975313,18.4858807222865
0,0,0,0,0,0,0,174525,0,132913272,600,0,0,0,166043,0,0,0,0,0,0,0,36.0,31.0,22.0,0.0859341431975313,18.48543831862075
0,0,0,0,0,0,0,160498,0,134928120,456,0,0,0,168719,0,0,0,0,0,0,0,27.0,31.0,26.0,0.0859341431975313,18.48434210169596
0,0,0,0,0,0,0,174038,0,139233808,472,0,0,0,173952,0,0,0,0,0,0,0,28.0,31.0,30.0,0.0859341431975313,18.4846914787051
0,0,0,0,0,0,0,170090,0,136277960,456,0,0,0,170428,0,0,0,0,0,0,0,27.0,31.0,32.0,0.0859341431975313,18.48159370215511
0,0,0,0,0,0,0,176590,0,141158960,480,0,0,0,176618,0,0,0,0,0,0,0,38.0,31.0,48.0,0.0859341431975313,18.4967524404204
0,0,0,0,0,0,0,169247,0,135483392,536,0,0,0,169077,0,0,0,0,0,0,0,38.0,31.0,28.0,0.0859341431975313,18.49089675027409
0,0,0,0,0,0,0,174582,0,139208912,448,0,0,0,175214,0,0,0,0,0,0,0,28.0,31.0,25.0,0.0859341431975313,18.49089675027409
0,0,0,0,0,0,0,169163,0,135565552,472,0,0,0,168864,0,0,0,0,0,0,0,28.0,31.0,25.0,0.0859341431975313,18.49097396875941
0,0,0,0,0,0,0,172762,0,138209904,472,0,0,0,172576,0,0,0,0,0,0,0,28.0,31.0,32.0,0.0859341431975313,18.491466428283864
0,0,0,0,0,0,0,176679,0,141343536,432,0,0,0,176912,0,0,0,0,0,0,0,38.0,31.0,29.0,0.0859341431975313,18.491466428283864
0,0,0,0,0,0,0,166197,0,132958312,504,0,0,0,166005,0,0,0,0,0,0,0,37.0,31.0,26.0,0.0859341431975313,18.48931704058013
0,0,0,0,0,0,0,174754,0,139803168,472,0,0,0,174730,0,0,0,0,0,0,0,28.0,31.0,27.0,0.0859341431975313,18.489809869936146
0,0,0,0,0,0,0,170328,0,136235840,432,0,0,0,170367,0,0,0,0,0,0,0,28.0,31.0,28.0,0.0859341431975313,18.49021875464129
0,0,0,0,0,0,0,168654,0,134894120,472,0,0,0,168629,0,0,0,0,0,0,0,27.0,31.0,30.0,0.0859341431975313,18.49021875464129
0,0,0,0,0,0,0,169530,0,135701072,504,0,0,0,169477,0,0,0,0,0,0,0,38.0,31.0,28.0,0.0859341431975313,18.490350878195866
0,0,0,0,0,0,0,163957,0,131065416,464,0,0,0,163883,0,0,0,0,0,0,0,37.0,31.0,31.0,0.0859341431975313,18.491942288136524
